time,open,high,low,close,volume
2017-07-14,0.08,0.091033,0.08,0.090993,1942.057
2017-07-15,0.090993,0.093699,0.087127,0.087635,4013.066
2017-07-16,0.087508,0.087635,0.075591,0.082241,8904.158
2017-07-17,0.082368,0.088394,0.081699,0.087537,6650.933
2017-07-18,0.087831,0.109068,0.084777,0.107732,7245.741
2017-07-19,0.107732,0.108732,0.08429,0.086853,7384.976
2017-07-20,0.087144,0.095252,0.074982,0.080509,6395.16
2017-07-21,0.080383,0.087511,0.079635,0.081581,7434.389
2017-07-22,0.081586,0.084733,0.079856,0.082474,7979.899
2017-07-23,0.082312,0.08456,0.081417,0.083533,6340.799
2017-07-24,0.083438,0.083973,0.082265,0.083161,7380.244
2017-07-25,0.083149,0.083149,0.075482,0.079654,7845.032
2017-07-26,0.079676,0.081172,0.07761,0.079892,7496.738
2017-07-27,0.079815,0.081867,0.077059,0.077449,8311.206
2017-07-28,0.077059,0.077859,0.066827,0.068802,11013.824
2017-07-29,0.068797,0.076814,0.064335,0.075773,14305.369
2017-07-30,0.076009,0.076684,0.069876,0.070109,12989.765
2017-07-31,0.070406,0.073341,0.06759,0.072484,12029.45
2017-08-01,0.072459,0.08526,0.07237,0.083568,13623.227
2017-08-02,0.083568,0.084967,0.07963,0.08016,13678.63
2017-08-03,0.080168,0.083795,0.078277,0.078965,11389.116
2017-08-04,0.078965,0.08071,0.076332,0.076475,12523.985
2017-08-05,0.076563,0.079322,0.071325,0.07916,12348.255
2017-08-06,0.07916,0.083151,0.07851,0.081029,13069.284
2017-08-07,0.081029,0.082475,0.079547,0.081171,13667.775
2017-08-08,0.081171,0.087444,0.078,0.085296,14885.592
2017-08-09,0.085331,0.093578,0.080372,0.083159,15503.613
2017-08-10,0.083303,0.09092,0.082489,0.084466,16483.655
2017-08-11,0.084613,0.087178,0.083167,0.084941,18017.655
2017-08-12,0.08495,0.087601,0.08001,0.080163,15210.946
2017-08-13,0.080182,0.080459,0.068007,0.073824,20955.915
2017-08-14,0.07385,0.079911,0.068535,0.070899,28508.69
2017-08-15,0.070899,0.0752,0.066161,0.069395,28889.165
2017-08-16,0.069395,0.076669,0.06831,0.069743,22035.269
2017-08-17,0.069735,0.072254,0.068077,0.070479,24002.431
2017-08-18,0.070479,0.073005,0.069565,0.071433,29861.756
2017-08-19,0.071187,0.073741,0.069925,0.070036,19918.665
2017-08-20,0.070347,0.073,0.069,0.072198,22530.294
2017-08-21,0.072198,0.088658,0.071509,0.08052,48283.416
2017-08-22,0.080688,0.0845,0.07001,0.076825,42660.05
2017-08-23,0.076794,0.079689,0.074164,0.07706,41661.392
2017-08-24,0.07706,0.078649,0.074567,0.075339,44430.692
2017-08-25,0.075302,0.0779,0.074742,0.076587,35690.377
2017-08-26,0.076593,0.078708,0.075269,0.076647,31475.752
2017-08-27,0.076647,0.0826,0.075377,0.080436,36949.127
2017-08-28,0.080649,0.081884,0.078501,0.079632,28745.668
2017-08-29,0.079632,0.084402,0.079037,0.081551,32574.221
2017-08-30,0.081551,0.085085,0.080776,0.0842,30766.059
2017-08-31,0.084032,0.084198,0.081598,0.081967,26520.598
2017-09-01,0.081967,0.084408,0.080015,0.080849,28097.572
2017-09-02,0.080849,0.08274,0.073861,0.076396,32502.566
2017-09-03,0.076396,0.07886,0.07374,0.075938,42102.842
2017-09-04,0.076031,0.076071,0.065,0.07032,50413.571
2017-09-05,0.070276,0.072154,0.065655,0.071788,41673.107
2017-09-06,0.071788,0.073871,0.070954,0.072821,34711.436
2017-09-07,0.072821,0.07299,0.065,0.0716,16057.518
2017-09-08,0.0716,0.07251,0.06555,0.070246,22241.963
2017-09-09,0.070246,0.071678,0.068033,0.070151,8597.585
2017-09-10,0.0701,0.0711,0.068181,0.070127,7873.985
2017-09-11,0.070599,0.071998,0.068755,0.07063,7460.722
2017-09-12,0.0706,0.072784,0.068,0.0706,14505.753
2017-09-13,0.070763,0.071498,0.067356,0.071468,7572.948
2017-09-14,0.071398,0.071509,0.067101,0.068765,11387.596
2017-09-15,0.068047,0.071,0.065,0.069512,10770.278
2017-09-16,0.069519,0.070036,0.066739,0.068315,8247.263
2017-09-17,0.068372,0.070488,0.067234,0.069848,4193.778
2017-09-18,0.069848,0.075913,0.069615,0.0731,5846.332
2017-09-19,0.073045,0.073523,0.0718,0.072525,8900.485
2017-09-20,0.072454,0.0734,0.0718,0.073345,16794.262
2017-09-21,0.073345,0.073799,0.070565,0.07141,24583.899
2017-09-22,0.07141,0.072964,0.071,0.072964,24350.635
2017-09-23,0.072874,0.075694,0.071964,0.075557,23028.2
2017-09-24,0.075556,0.077998,0.075398,0.077123,28776.606
2017-09-25,0.077184,0.0773,0.074527,0.075174,34549.321
2017-09-26,0.075173,0.07595,0.073392,0.074491,35669.831
2017-09-27,0.074492,0.074731,0.071977,0.073445,44263.081
2017-09-28,0.073465,0.0737,0.071509,0.072509,52476.402
2017-09-29,0.072507,0.07259,0.069015,0.07091,40578.601
2017-09-30,0.070878,0.0733,0.069401,0.070062,37140.806
2017-10-01,0.070181,0.071484,0.068109,0.069105,38693.377
2017-10-02,0.069104,0.069299,0.0665,0.068658,40647.555
2017-10-03,0.06829,0.06902,0.066808,0.068016,37219.457
2017-10-04,0.06775,0.070633,0.067477,0.069249,34536.247
2017-10-05,0.069147,0.070223,0.067666,0.068509,27871.849
2017-10-06,0.068509,0.071062,0.067976,0.070986,31667.564
2017-10-07,0.070779,0.072239,0.069733,0.070365,28812.37
2017-10-08,0.070262,0.07062,0.066554,0.067053,35998.516
2017-10-09,0.066964,0.067457,0.058516,0.06215,46465.45
2017-10-10,0.062316,0.066501,0.059963,0.063038,44208.704
2017-10-11,0.063047,0.064117,0.061651,0.063065,30902.734
2017-10-12,0.063064,0.0635,0.055748,0.055763,39216.6
2017-10-13,0.055763,0.062496,0.051084,0.060017,58977.006
2017-10-14,0.060019,0.0621,0.057431,0.058679,26992.222
2017-10-15,0.058679,0.060999,0.057413,0.059281,28566.596
2017-10-16,0.059107,0.062166,0.057721,0.058294,33150.297
2017-10-17,0.058026,0.060348,0.055838,0.056612,24987.9
2017-10-18,0.056612,0.057341,0.055398,0.056161,27764.705
2017-10-19,0.056299,0.056527,0.0532,0.053886,26329.594
2017-10-20,0.053886,0.054499,0.049547,0.050511,33404.445
2017-10-21,0.050503,0.051225,0.04705,0.049954,29712.017
2017-10-22,0.049954,0.0516,0.048904,0.048973,24111.205
2017-10-23,0.049336,0.049375,0.047177,0.047839,33580.724
2017-10-24,0.047852,0.056,0.047184,0.053709,43723.845
2017-10-25,0.053712,0.054154,0.051572,0.051794,26376.618
2017-10-26,0.051794,0.052395,0.049509,0.050089,23839.182
2017-10-27,0.050311,0.051849,0.0495,0.051319,24822.76
2017-10-28,0.051322,0.051859,0.050451,0.051154,22713.123
2017-10-29,0.051199,0.053965,0.048448,0.04965,32926.867
2017-10-30,0.049364,0.0512,0.049364,0.049899,28009.721
2017-10-31,0.049977,0.050576,0.04681,0.047001,31924.015
2017-11-01,0.047001,0.04769,0.042296,0.042766,44203.963
2017-11-02,0.042797,0.043177,0.037589,0.040287,60117.457
2017-11-03,0.040488,0.043951,0.039401,0.042666,48031.894
2017-11-04,0.042661,0.043084,0.039755,0.040575,34727.418
2017-11-05,0.040535,0.040981,0.038815,0.040147,34433.008
2017-11-06,0.04014,0.0435,0.039856,0.042641,44094.715
2017-11-07,0.042643,0.042926,0.0405,0.041049,41768.583
2017-11-08,0.041133,0.046194,0.0385,0.041421,74381.695
2017-11-09,0.0416,0.046249,0.04129,0.044871,60221.858
2017-11-10,0.044966,0.046692,0.043207,0.045549,63603.579
2017-11-11,0.045179,0.05148,0.044088,0.049649,66270.633
2017-11-12,0.049579,0.054,0.0452,0.052038,198379.991
2017-11-13,0.052094,0.054661,0.046378,0.048417,83870.87
2017-11-14,0.048329,0.052499,0.04727,0.051095,84058.246
2017-11-15,0.05099,0.051063,0.045,0.045535,63916.465
2017-11-16,0.045535,0.0465,0.041001,0.042006,85567.967
2017-11-17,0.042002,0.043738,0.040914,0.042902,80997.404
2017-11-18,0.043149,0.044999,0.0426,0.044625,79642.103
2017-11-19,0.044672,0.048836,0.042818,0.043969,94360.631
2017-11-20,0.043969,0.04561,0.043673,0.044715,101306.078
2017-11-21,0.044709,0.046394,0.044,0.044673,99497.472
2017-11-22,0.044673,0.046767,0.0441,0.046352,120872.047
2017-11-23,0.046317,0.052357,0.04575,0.05075,154931.309
2017-11-24,0.050841,0.058501,0.047851,0.05765,143892.124
2017-11-25,0.05765,0.059401,0.05275,0.05275,105104.051
2017-11-26,0.052802,0.052905,0.0478,0.050704,106260.859
2017-11-27,0.050697,0.0512,0.048409,0.048897,103023.746
2017-11-28,0.048896,0.049478,0.046144,0.047036,106882.329
2017-11-29,0.04699,0.047887,0.042939,0.043414,178814.926
2017-11-30,0.043375,0.0446,0.0425,0.043651,128643.983
2017-12-01,0.043684,0.044329,0.042275,0.042397,83006.121
2017-12-02,0.042397,0.0427,0.0416,0.041978,89215.306
2017-12-03,0.041937,0.042371,0.040418,0.041141,88525.846
2017-12-04,0.041155,0.041312,0.040071,0.040181,98930.818
2017-12-05,0.040182,0.040367,0.038308,0.038757,144245.021
2017-12-06,0.038717,0.038859,0.029406,0.030396,197234.693
2017-12-07,0.030396,0.032059,0.024251,0.024565,189629.165
2017-12-08,0.024562,0.032,0.023121,0.027855,182157.588
2017-12-09,0.027863,0.0349,0.027254,0.031311,172054.661
2017-12-10,0.031317,0.032896,0.027887,0.028692,147319.083
2017-12-11,0.028692,0.0312,0.026746,0.0307,161365.035
2017-12-12,0.030701,0.04,0.029773,0.038,343528.145
2017-12-13,0.038,0.044245,0.036052,0.04281,245846.142
2017-12-14,0.042811,0.0465,0.0396,0.041549,313120.517
2017-12-15,0.04155,0.04166,0.033501,0.038579,242164.913
2017-12-16,0.038579,0.040898,0.0348,0.035561,231007.092
2017-12-17,0.03556,0.038605,0.035532,0.037448,243293.263
2017-12-18,0.037343,0.043112,0.036995,0.041569,317888.672
2017-12-19,0.04153,0.047,0.040957,0.046212,317638.758
2017-12-20,0.046229,0.049,0.044,0.048268,313914.69
2017-12-21,0.048266,0.0517,0.047601,0.05063,330898.373
2017-12-22,0.05058,0.051491,0.04534,0.047606,369569.077
2017-12-23,0.047601,0.049019,0.047498,0.04814,283169.619
2017-12-24,0.04814,0.049246,0.0477,0.048795,252967.984
2017-12-25,0.048765,0.054999,0.0487,0.052153,272863.301
2017-12-26,0.052059,0.0538,0.046282,0.047805,271857.642
2017-12-27,0.047806,0.049,0.0463,0.047804,231755.636
2017-12-28,0.047804,0.0517,0.047584,0.049853,257969.986
2017-12-29,0.049883,0.052,0.0495,0.05102,299450.249
2017-12-30,0.051021,0.055301,0.05,0.055127,382154.486
2017-12-31,0.05506,0.055449,0.052309,0.053586,318642.663
2018-01-01,0.053586,0.0572,0.053401,0.056367,312440.757
2018-01-02,0.056368,0.066265,0.05104,0.058261,492006.759
2018-01-03,0.0583,0.06421,0.056449,0.0626,469486.617
2018-01-04,0.0626,0.07,0.060125,0.062236,595991.613
2018-01-05,0.062449,0.069758,0.054,0.056584,710527.221
2018-01-06,0.056579,0.063,0.055549,0.058817,511471.697
2018-01-07,0.058817,0.069811,0.058689,0.069313,471299.849
2018-01-08,0.069323,0.07948,0.069002,0.076015,540080.194
2018-01-09,0.076015,0.093,0.075956,0.08965,466451.409
2018-01-10,0.089659,0.101004,0.08282,0.083884,494668.021
2018-01-11,0.083881,0.092216,0.082987,0.08597,374525.355
2018-01-12,0.08597,0.092016,0.085,0.09132,193626.311
2018-01-13,0.09132,0.10051,0.08985,0.097617,343789.564
2018-01-14,0.097693,0.1,0.09555,0.09986,240883.298
2018-01-15,0.09986,0.101219,0.0895,0.09412,257713.865
2018-01-16,0.0941,0.095758,0.081,0.091855,343244.935
2018-01-17,0.091842,0.09378,0.083461,0.091219,373774.581
2018-01-18,0.091218,0.093,0.087938,0.090617,320324.082
2018-01-19,0.090617,0.093,0.09,0.090084,230596.472
2018-01-20,0.09,0.091259,0.0879,0.09017,210464.87
2018-01-21,0.090158,0.0926,0.0892,0.091001,174311.959
2018-01-22,0.091001,0.09299,0.09052,0.092187,200912.515
2018-01-23,0.092276,0.092795,0.08928,0.090938,196525.728
2018-01-24,0.090938,0.09423,0.090338,0.093406,208910.962
2018-01-25,0.093499,0.095421,0.093,0.094292,126213.647
2018-01-26,0.094268,0.096933,0.09266,0.094828,173629.036
2018-01-27,0.094763,0.098,0.0945,0.097342,133169.039
2018-01-28,0.097433,0.105639,0.097105,0.105244,180711.078
2018-01-29,0.105244,0.10598,0.1033,0.10454,129263.33
2018-01-30,0.104632,0.108,0.103102,0.106081,130548.124
2018-01-31,0.106058,0.110879,0.105552,0.109451,99941.486
2018-02-01,0.109451,0.123799,0.109343,0.113185,234038.204
2018-02-02,0.113075,0.115,0.09688,0.1039,250334.442
2018-02-03,0.103976,0.1075,0.103,0.105516,118577.429
2018-02-04,0.105516,0.106,0.098753,0.10087,122975.365
2018-02-05,0.100869,0.103672,0.095632,0.100809,171027.107
2018-02-06,0.100787,0.102313,0.094431,0.101896,222283.824
2018-02-07,0.10177,0.102571,0.099045,0.099359,106109.231
2018-02-08,0.099311,0.100679,0.09885,0.100298,3008.81
2018-02-09,0.10013,0.101551,0.099129,0.101033,72149.947
2018-02-10,0.101029,0.101146,0.099203,0.099682,147532.975
2018-02-11,0.09971,0.101,0.0993,0.10036,126261.139
2018-02-12,0.100393,0.10055,0.097,0.097367,117166.987
2018-02-13,0.097361,0.0988,0.096912,0.098546,110413.962
2018-02-14,0.098558,0.098701,0.096,0.097253,136922.659
2018-02-15,0.097226,0.097389,0.091101,0.092399,155011.091
2018-02-16,0.092347,0.0945,0.09134,0.09236,126099.466
2018-02-17,0.092392,0.09302,0.087662,0.087817,122365.317
2018-02-18,0.08784,0.08939,0.086131,0.087699,128436.859
2018-02-19,0.08773,0.0886,0.083396,0.084157,105092.834
2018-02-20,0.084157,0.084265,0.070828,0.07882,122620.977
2018-02-21,0.078825,0.0815,0.078101,0.080118,116652.853
2018-02-22,0.080131,0.08186,0.07953,0.081643,89132.645
2018-02-23,0.081669,0.086338,0.081587,0.084126,119515.227
2018-02-24,0.084126,0.0866,0.081001,0.08604,74689.814
2018-02-25,0.085987,0.0886,0.085888,0.087861,75442.268
2018-02-26,0.087786,0.0898,0.0835,0.084057,116583.412
2018-02-27,0.084122,0.08589,0.081675,0.082335,106621.575
2018-02-28,0.082231,0.087777,0.08,0.082605,115440.244
2018-03-01,0.082674,0.082999,0.0793,0.079719,100437.224
2018-03-02,0.079719,0.079966,0.07612,0.077514,98530.768
2018-03-03,0.077553,0.077824,0.0745,0.074728,96773.177
2018-03-04,0.074728,0.07757,0.0746,0.07528,73555.511
2018-03-05,0.075279,0.075647,0.072525,0.07387,83623.981
2018-03-06,0.07387,0.076999,0.073811,0.075986,91742.199
2018-03-07,0.075986,0.07648,0.072469,0.0757,127108.493
2018-03-08,0.075776,0.077098,0.074502,0.075012,102259.478
2018-03-09,0.075014,0.078856,0.0745,0.078477,119032.428
2018-03-10,0.078477,0.079757,0.0772,0.0776,63323.38
2018-03-11,0.077659,0.079555,0.074892,0.075753,64978.434
2018-03-12,0.075672,0.076966,0.074321,0.076449,78594.872
2018-03-13,0.076446,0.077186,0.074846,0.075364,96071.93
2018-03-14,0.075364,0.07642,0.073356,0.074491,104892.315
2018-03-15,0.074491,0.075479,0.073,0.073866,116230.726
2018-03-16,0.073866,0.074589,0.071742,0.07248,102488.577
2018-03-17,0.072409,0.073556,0.069663,0.069907,83785.69
2018-03-18,0.069919,0.069997,0.0618,0.065641,169228.122
2018-03-19,0.065643,0.06673,0.063105,0.064725,135417.994
2018-03-20,0.064691,0.064933,0.061916,0.0626,129684.402
2018-03-21,0.062599,0.064887,0.06,0.06302,141417.035
2018-03-22,0.06295,0.063695,0.061,0.061949,115083.36
2018-03-23,0.061949,0.063,0.060064,0.061025,155855.588
2018-03-24,0.061027,0.061399,0.060103,0.06095,139742.754
2018-03-25,0.061004,0.062355,0.060531,0.061885,114629.827
2018-03-26,0.061885,0.062239,0.059245,0.059717,158118.009
2018-03-27,0.059664,0.060068,0.056564,0.057514,158615.101
2018-03-28,0.057513,0.057961,0.056003,0.056127,136333.95
2018-03-29,0.056157,0.056521,0.053998,0.054056,188208.269
2018-03-30,0.054056,0.057553,0.054056,0.057416,180794.305
2018-03-31,0.057417,0.058955,0.056386,0.056859,123898.88
2018-04-01,0.05686,0.057034,0.0551,0.055546,105613.346
2018-04-02,0.055545,0.0559,0.05429,0.054546,112104.723
2018-04-03,0.054502,0.056121,0.05381,0.05603,136273.013
2018-04-04,0.055987,0.056153,0.053672,0.055661,138939.686
2018-04-05,0.055661,0.05642,0.055384,0.056306,144766.609
2018-04-06,0.05629,0.056411,0.055354,0.055919,93952.55
2018-04-07,0.055862,0.0562,0.0551,0.055808,102662.476
2018-04-08,0.05581,0.057261,0.0555,0.05709,99750.968
2018-04-09,0.05709,0.060069,0.056991,0.058865,146710.201
2018-04-10,0.058867,0.0608,0.0584,0.060729,133299.655
2018-04-11,0.060785,0.062096,0.06024,0.061919,153230.662
2018-04-12,0.061919,0.06305,0.059288,0.062385,222972.337
2018-04-13,0.062455,0.064686,0.061802,0.062639,194683.665
2018-04-14,0.06264,0.063555,0.061636,0.062853,89889.134
2018-04-15,0.062791,0.063968,0.062261,0.063889,84977.727
2018-04-16,0.063957,0.064087,0.062901,0.063526,106019.238
2018-04-17,0.06346,0.0647,0.062874,0.06368,150612.957
2018-04-18,0.063682,0.064483,0.063261,0.064428,123125.213
2018-04-19,0.064427,0.068888,0.06394,0.06867,166176.247
2018-04-20,0.068669,0.071277,0.06749,0.069656,179540.778
2018-04-21,0.069581,0.069784,0.065328,0.067908,146061.999
2018-04-22,0.067836,0.072665,0.065618,0.070652,147845.855
2018-04-23,0.070652,0.072665,0.07054,0.072054,125512.203
2018-04-24,0.072054,0.075759,0.071652,0.072884,171553.063
2018-04-25,0.072891,0.072972,0.066688,0.069575,221923.268
2018-04-26,0.069578,0.072,0.068851,0.071351,156534.544
2018-04-27,0.0714,0.073557,0.070679,0.072081,135904.827
2018-04-28,0.072143,0.073865,0.071992,0.073167,129817.207
2018-04-29,0.073169,0.073601,0.072299,0.073316,146843.949
2018-04-30,0.073316,0.075118,0.07212,0.072536,162921.554
2018-05-01,0.072536,0.074628,0.070492,0.0741,149553.893
2018-05-02,0.0741,0.07522,0.073884,0.074459,131992.843
2018-05-03,0.074459,0.080997,0.074369,0.079958,261509.491
2018-05-04,0.08,0.083189,0.079065,0.08086,199115.127
2018-05-05,0.080957,0.08333,0.080684,0.083081,134390.575
2018-05-06,0.08316,0.084669,0.08,0.0822,131743.963
2018-05-07,0.0822,0.0827,0.07595,0.0804,204147.619
2018-05-08,0.080454,0.082145,0.07905,0.081628,153036.754
2018-05-09,0.081543,0.08176,0.07915,0.080747,147032.645
2018-05-10,0.080747,0.0821,0.080161,0.080199,149418.733
2018-05-11,0.080231,0.08225,0.0783,0.080565,175367.973
2018-05-12,0.080565,0.0812,0.077519,0.080768,140098.378
2018-05-13,0.080848,0.085433,0.079994,0.084004,133165.623
2018-05-14,0.084004,0.0848,0.0825,0.083995,140875.674
2018-05-15,0.083995,0.084958,0.082409,0.083255,119657.839
2018-05-16,0.083317,0.084731,0.082447,0.084699,107701.025
2018-05-17,0.084699,0.0854,0.0827,0.082968,93411.684
2018-05-18,0.082967,0.08435,0.0827,0.084091,104327.594
2018-05-19,0.084177,0.085743,0.083253,0.084682,87917.702
2018-05-20,0.08468,0.085901,0.083848,0.083917,88347.757
2018-05-21,0.083917,0.084386,0.082409,0.083142,87568.365
2018-05-22,0.083142,0.084,0.080021,0.080422,115585.029
2018-05-23,0.080422,0.08107,0.075765,0.077046,162034.832
2018-05-24,0.076963,0.0795,0.0753,0.079404,137941.344
2018-05-25,0.079457,0.080914,0.077318,0.078514,124820.207
2018-05-26,0.078586,0.080261,0.07782,0.079959,90706.924
2018-05-27,0.07992,0.080388,0.07658,0.077714,97781.702
2018-05-28,0.077768,0.0779,0.0715,0.07214,145016.966
2018-05-29,0.072078,0.076492,0.072069,0.075935,128010.584
2018-05-30,0.075879,0.0775,0.074195,0.075587,123347.701
2018-05-31,0.075578,0.07744,0.075281,0.077218,118055.094
2018-06-01,0.077218,0.07775,0.075917,0.07698,122731.661
2018-06-02,0.07698,0.078121,0.07651,0.07735,113457.714
2018-06-03,0.077375,0.080857,0.07735,0.080234,109639.476
2018-06-04,0.080299,0.080799,0.077735,0.078925,120832.454
2018-06-05,0.079001,0.0805,0.077695,0.079898,120506.52
2018-06-06,0.079898,0.0801,0.079001,0.079235,109281.535
2018-06-07,0.079232,0.0797,0.07823,0.078698,107771.151
2018-06-08,0.078696,0.079289,0.077991,0.078751,99569.817
2018-06-09,0.078771,0.0795,0.0777,0.079108,84598.599
2018-06-10,0.079108,0.0795,0.0755,0.07754,129509.836
2018-06-11,0.077482,0.07895,0.075,0.077297,111567.055
2018-06-12,0.077298,0.078399,0.074409,0.075564,124559.809
2018-06-13,0.075564,0.07639,0.07225,0.07558,133361.932
2018-06-14,0.07558,0.079096,0.072705,0.078267,150760.023
2018-06-15,0.078281,0.078456,0.074631,0.076348,112289.93
2018-06-16,0.076349,0.0775,0.07588,0.076593,76768.237
2018-06-17,0.076593,0.077567,0.07646,0.077072,72138.857
2018-06-18,0.07706,0.077684,0.07635,0.077185,86016.675
2018-06-19,0.077184,0.080173,0.076925,0.079811,101295.715
2018-06-20,0.079854,0.079927,0.078476,0.079353,90643.099
2018-06-21,0.079361,0.080394,0.077853,0.078334,102010.733
2018-06-22,0.078334,0.078375,0.075078,0.076419,122205.145
2018-06-23,0.076469,0.077515,0.075636,0.076946,83692.768
2018-06-24,0.076947,0.077222,0.0727,0.074027,122854.452
2018-06-25,0.074028,0.075563,0.0728,0.073401,102442.288
2018-06-26,0.07346,0.073682,0.070702,0.070826,62548.392
2018-06-27,0.070826,0.072166,0.069956,0.071957,102713.029
2018-06-28,0.07194,0.072189,0.070652,0.071832,94656.26
2018-06-29,0.071832,0.072084,0.0691,0.070112,113758.357
2018-06-30,0.070111,0.07171,0.069935,0.071058,116930.885
2018-07-01,0.071058,0.071536,0.070562,0.071152,89236.209
2018-07-02,0.071199,0.072469,0.070612,0.071989,117288.426
2018-07-03,0.071939,0.072889,0.070629,0.070873,139666.675
2018-07-04,0.070939,0.072085,0.070577,0.070923,77794.844
2018-07-05,0.070989,0.0719,0.070698,0.071614,120942.175
2018-07-06,0.071652,0.071939,0.070008,0.071192,116303.532
2018-07-07,0.071188,0.0719,0.070145,0.071897,81076.294
2018-07-08,0.071896,0.073104,0.071649,0.072534,77262.721
2018-07-09,0.072555,0.072796,0.070579,0.070795,90561.613
2018-07-10,0.070795,0.070882,0.06753,0.068648,123345.359
2018-07-11,0.06865,0.069946,0.067558,0.069747,89644.933
2018-07-12,0.069747,0.070258,0.06854,0.069004,83226.581
2018-07-13,0.06903,0.07052,0.068791,0.069534,83426.801
2018-07-14,0.069534,0.070023,0.06915,0.069321,67626.216
2018-07-15,0.069321,0.071147,0.069135,0.07075,64377.737
2018-07-16,0.07075,0.071898,0.070154,0.071264,94611.48
2018-07-17,0.071208,0.071477,0.068,0.068217,129405.675
2018-07-18,0.06818,0.068692,0.064484,0.064961,157902.201
2018-07-19,0.064962,0.06511,0.062372,0.062704,121296.921
2018-07-20,0.062752,0.062778,0.060375,0.06126,130582.77
2018-07-21,0.061204,0.063266,0.060895,0.062168,98257.17
2018-07-22,0.062168,0.06284,0.061448,0.061855,84620.285
2018-07-23,0.061855,0.061882,0.057955,0.058252,123159.135
2018-07-24,0.058272,0.059341,0.056511,0.057017,170909.476
2018-07-25,0.057048,0.05818,0.056778,0.057765,123353.979
2018-07-26,0.057727,0.058856,0.057569,0.058309,110329.063
2018-07-27,0.058309,0.05895,0.056703,0.057446,98918.122
2018-07-28,0.057447,0.057519,0.056686,0.056937,80417.052
2018-07-29,0.05699,0.057097,0.056554,0.056777,83117.255
2018-07-30,0.056794,0.057074,0.0555,0.055866,102153.439
2018-07-31,0.055862,0.056316,0.054356,0.055815,118270.566
2018-08-01,0.055818,0.056429,0.054463,0.05525,106706.644
2018-08-02,0.05525,0.055589,0.054143,0.05455,102662.715
